,year,month,title
12774,2022,9,Crypto exchange FTX to acquire bankrupt Voyager's assets
12775,2022,9,"Whipsawed forex traders say currency moves 'remarkable', resemble casino"
12776,2022,9,"Powell Speech, Consumer Confidence, Nord Stream Leaks - What's Moving Markets"
12777,2022,9,French finance minister: nomination of new boss for energy group EDF is imminent
12778,2022,9,Irn-bru maker warns of margin pressure as inflation soars
12779,2022,9,Tattered UK gilt market stages tentative comeback
12780,2022,9,Marketmind: Eye of the storm
12781,2022,9,Shell sees 2024 aviation fuel demand recovering to pre-pandemic levels
12782,2022,9,WTO chief expects downside revisions in global trade forecast
12783,2022,9,Asian Development Bank vows more help for crisis-hit Sri Lanka
12784,2022,9,China vows positive trade growth in the second half of the year
12785,2022,9,"South Africa FDI inflows drop in Q2, household debt rises"
12786,2022,9,Third of German auto firms steering towards liquidity problems - Sueddeutsche
12787,2022,9,"A tale of two cities as Londoners mourn, tourists cheer pound's slide"
12788,2022,9,Analysis-Central Europe's policymakers try to call time on rate hikes
12789,2022,9,"Battling market forces, BOJ conducts special operation to curb rising yields"
12790,2022,9,Monte dei Paschi capital talks enter final stretch after Italy vote
12791,2022,9,Sri Lanka looks to revive free trade deal with Singapore
12792,2022,9,China seeks to steady markets ahead of Communist Party Congress - sources
12793,2022,9,Marketmind: A BoE Bitter Pill?
12794,2022,9,Bank of England 'will not hesitate' to act as it monitors market turmoil
12795,2022,9,"World Bank cuts 2022 East Asia growth outlook, cites China slowdown"
12796,2022,9,Thousands march against Colombian President Petro's tax reform
12797,2022,9,Gas crisis lands LNG cargo market in hands of energy giants
12798,2022,9,"Britain's fund management assets rise in 2021, slowdown seen"
12799,2022,9,New Zealand finance minister sees inflation easing but no quick drop
12800,2022,9,"Fed officials stare down markets, say inflation is top focus"
12801,2022,9,S.Korean inflation expectations fall for a second month in Sept
12802,2022,9,Fed doesn't set policy in global vacuum: Mester
12803,2022,9,Eight U.S. state regulators charge Nexo for failure to register interest account
12804,2022,9,Wall Street waters choppy amid negative macro 'tsunami'
12805,2022,9,Biden urges companies to lower costs for consumers
12806,2022,9,Analysis-Pummelled pound faces long road back as investor confidence shredded
12807,2022,9,Crowd of dollar bulls raises risk of violent pullback
12808,2022,9,The Dow is in a bear market. What does that mean?
12809,2022,9,Lowered profit forecasts raise concerns on shaky Wall Street
12810,2022,9,"Fed's Mester: with inflation high, better to act ""aggressively"""
12811,2022,9,"Marketmind: ""Our currency"" and falling knives"
12812,2022,9,"Union seeks representation election for 3,000 JetBlue ground workers"
12813,2022,9,UAW will seek faster recognition in GM's U.S. joint-venture battery plants
12814,2022,9,"Brazil does not need to fear recession abroad, strong dollar, says Guedes"
12815,2022,9,Mexican central bank seen pushing key rate to record 9.25% - Reuters poll
12816,2022,9,"Unilever CEO set to leave after GSK debacle, arrival of activist investor"
12817,2022,9,Pakistan’s new finance minister wants to take country out of ‘economic rut’
12818,2022,9,"Biden Team Monitoring Markets Amid Volatility, White House Says"
12819,2022,9,Hedge funds mounted bearish UK bets as Truss became PM
12820,2022,9,"Ghana, IMF in talks over rescue package"
12821,2022,9,U.S. dollar strength creating 'untenable' situation that risks financial crisis -Morgan Stanley
12822,2022,9,"Analysis-After feverish week, global investors lick wounds and brace for more chaos"
12823,2022,9,Bank of Canada must hike rates to tame inflation -BoC Governor
12824,2022,9,"Remote Work Drove Over 60% of House-Price Surge, Fed Study Finds"
12825,2022,9,Market chaos forces UK lenders to pull mortgage products
12826,2022,9,"Sterling hits record low, BoE fails to spark recovery"
12827,2022,9,"Russia plans to use digital rouble in settlements with China, says lawmaker"
12828,2022,9,Brazil's central bank caps prepaid card interchange fees; fintech stocks fall
12829,2022,9,"Bank of England says it ""will not hesitate"" to raise rates"
12830,2022,9,"Asked about Italy, ECB's Lagarde says she won't fix 'policy errors'"
12831,2022,9,"Targetting government, UK's Labour pledges sound finances and strong public services"
12832,2022,9,"Fed's Collins says inflation fight to cost jobs, recession not inevitable"
12833,2022,9,Bank of England Vows to Raise Rates as Much as Needed as Pound Slumps
12834,2022,9,"Euro zone yields at multi-year highs, Italian bonds underperform"
12835,2022,9,Russian oil diversion post-EU sanctions to raise shipping hurdles
12836,2022,9,Sudanese head north to Egypt seeking brighter future
12837,2022,9,"Italian Bonds Give Ground, Stocks Firm on Hopes Meloni Will Avoid EU Conflict"
12838,2022,9,Chicago Fed national activity index unchanged in August
12839,2022,9,GSK selects Burberry's Brown as its first female CFO
12840,2022,9,"Philippines to shut 175 offshore gambling firms, deport 40,000 Chinese workers"
12841,2022,9,"Lagarde: Expect ECB to Hike Rates Over ""Next Several Meetings"""
12842,2022,9,EU Countries Plan to Delay Russian Oil Price Cap Amid Divisions
12843,2022,9,"In China, home buyers occupy their 'rotting', unfinished properties"
12844,2022,9,"Indonesia posts $7.1 billion Jan-Aug budget surplus, expects higher energy bills"
12845,2022,9,Marketmind: Unstable cable
12846,2022,9,Instant View: Britain's pound crumbles to record lows in firesale of UK assets
12847,2022,9,UK housing index at 11-year low on rate-hike fears
12848,2022,9,"Japan warns against speculative yen moves, markets wary of further intervention"
12849,2022,9,"Global rates, retail banking included in Bank of England stress test"
12850,2022,9,Market reaction to Italy election outcome
12851,2022,9,Grim demand outlook pushes copper prices to 2-month low
12852,2022,9,"U.K. Meltdown, Meloni Wins in Italy, Russian Rage - What's Moving Markets"
12853,2022,9,Italy's right-wing bloc wins election: five questions for markets
12854,2022,9,"Energy, inflation crises risk pushing big economies into recession - OECD"
12855,2022,9,German business morale slumps as winter recession looms
12856,2022,9,Philippine economy to grow more slowly than previously thought in 2022 -IMF
12857,2022,9,Factbox-Pounded: A history of UK currency crises and crashes
12858,2022,9,"U.K. Bond Meltdown Worsens After Kwarteng Promises ""More to Come"""
12859,2022,9,France says inflation control is the main priority for 2023 budget
12860,2022,9,Banks in the euro zone will have to raise provisions to cope with economic slowdown
12861,2022,9,"Euro zone inflation becoming increasingly broad, ECB's de Guindos says"
12862,2022,9,"China acts to rein in yuan slump, poised to raise FX risk reserve ratio"
12863,2022,9,Indonesia central bank remains in FX market to prevent excessive rupiah fall - official
12864,2022,9,"GCash, other Asian e-wallets to expand into S.Korea with Ant's Alipay+"
12865,2022,9,"Italian Bonds Fall, Stocks Rise as Meloni Bloc Wins Majority in Elections"
12866,2022,9,Thai economy improving but household debt a problem - Finance Minister
12867,2022,9,Taiwan pledges 'effective' measures as markets tumble
12868,2022,9,Thai central bank to go for another modest 25 bps hike on Wednesday: Reuters poll
12869,2022,9,Marketmind: Pounded
12870,2022,9,"Japan bans chemical weapons-related goods to Russia, concerned by nuke threats"
12871,2022,9,Japan won't intervene to defend 145 yen line-in-the-sand: ex-top FX diplomat
12872,2022,9,Column - Funds' pivot hopes get smoked as Fed doubles down: McGeever
12873,2022,9,Fisker to sell electric SUV in India with view to local production
12874,2022,9,Canadians clean up after Fiona sweeps homes out to sea; one dead
12875,2022,9,Marketmind: Asia's FX doom loops
12876,2022,9,"Fed can avoid 'deep pain' in inflation fight, Bostic says"
12877,2022,9,Britain's Labour pitches itself against tax cuts for the wealthy
12878,2022,9,Lebanon's banks to reopen on Monday
12879,2022,9,IMF team heads to Ghana on Monday to discuss loan programme request
12880,2022,9,Top 5 Things to Watch in Markets in the Week Ahead
12881,2022,9,"UK's Kwarteng says he is focused on growth, not market moves"
12882,2022,9,S.Korea finance minister says more FX stabilising measures on the way
12883,2022,9,"Storm Fiona ravages Canada's east coast, causing 'terrifying' destruction"
12884,2022,9,Saudi Arabia to invest $10 billion in local infrastructure projects - state TV
12885,2022,9,Air traffic controllers suspend strike in West and Central Africa
12886,2022,9,"Inflation, spending cuts undermine Biden's hunger policy"
12887,2022,9,Britain's new vision leaves onlookers with nightmares
12888,2022,9,Tanzania central bank to reduce liquidity to tackle inflation
12889,2022,9,"UK market meltdown? Nothing to see here, Treasury minister says"
12890,2022,9,"Polish inflation could rise in September, finance minister says"
12891,2022,9,Ireland hikes surplus forecast ahead of budget
12892,2022,9,Biden to announce $1.5 billion to fight U.S. opioid crisis
12893,2022,9,Hurricane Fiona pounds Bermuda as Canada braces for major jolt
12894,2022,9,White House condemns World Bank chief Malpass's climate comments
12895,2022,9,Hungary submits new anti-graft bills to avoid loss of EU funds
12896,2022,9,Analysis-Some U.S. firms wait to issue bonds in a bet rates will come down
12897,2022,9,Liz Truss’s Historic Gamble With the UK Economy Is Already Unraveling
12898,2022,9,Market split on Colombia central bank's next rate decision
12899,2022,9,Sri Lanka aims to have $2.9 billion IMF loan finalised in December - sources
12900,2022,9,"ECB seeks to cut subsidy to banks as rate hikes leave it on hook, sources say"
12901,2022,9,Britain sends investors fleeing with historic tax cuts and borrowing
12902,2022,9,BoE needs to hike rates next week to calm markets - Deutsche Bank analyst
12903,2022,9,Swiss National Bank ready for further steps to combat inflation - Jordan
12904,2022,9,Russia to spend $600 billion on defence and security by 2025 - source
12905,2022,9,"Italy to slash 2023 growth forecast to just above 0.5%, sources say"
12906,2022,9,Pakistan debt relief requests won't include commercial creditors
12907,2022,9,Canada records C$6.33 billion budget surplus over first four months of 2022/23
12908,2022,9,"Russia's SWIFT alternative expanding quickly this year, says central bank"
12909,2022,9,C.banker Tyrowicz says Poland could hike rates by 200-400 bps more -PAP
12910,2022,9,Thanksgiving Turkeys Never Cost So Much as Bird Flu Ravages US Flocks
12911,2022,9,"Long outliers, even euro zone bond curves are inverting fast"
12912,2022,9,China central bank says to steadily and prudently push forward yuan internationalisation
12913,2022,9,Hungary central bank seen hiking rate by 100 bps to 12.75% - Reuters poll
12914,2022,9,Hong Kong lowers buyer stress test requirement for mortgages
12915,2022,9,Italian Bond Yields Rise Ahead of Key Parliamentary Election
12916,2022,9,"IMF cites Japanese yen's volatility, says monitoring situation"
12917,2022,9,Marketmind: Keep on going
12918,2022,9,"King Dollar, U.K. Meltdown, Boeing Settles SEC Charges - What's Moving Markets"
12919,2022,9,Vietnam plans cuts in fuel taxes as inflation rises
12920,2022,9,"Pound, FTSE, Gilts All Slump After Kwarteng's Mini Budget Backfires"
12921,2022,9,"UK's Kwarteng to scrap top rate of income tax, cut basic rate from April"
12922,2022,9,Goldman Sachs cuts 2022 target for S&P 500 by 16%
12923,2022,9,Russia to spend $6.8 billion from wealth fund on infrastructure projects in 2022
12924,2022,9,Pakistan's bonds slump on report UN DP to recommend debt restructuring
12925,2022,9,U.K. Cuts Taxes as Flagging Economy Falls into Recession
12926,2022,9,Russian banks lost around $25 billion from Ukraine conflict - central bank official
12927,2022,9,Take Five: Intervention watch is here
12928,2022,9,Funds flock to Southeast Asian startups as China loses sheen
12929,2022,9,German 10-Year Bond Yield Hits 2% for 1st Time Since 2013 as Euro Falls Further
12930,2022,9,Japan is chasing its tail on yen intervention
12931,2022,9,India OIS curve may steepen on overcooked rate hike bets - BofA
12932,2022,9,Race to rein in strong dollar is on after Japan intervenes
12933,2022,9,Japan's funeral for divisive slain PM Shinzo Abe fuels backlash
12934,2022,9,Sri Lanka to unveil debt restructuring plan to creditors
12935,2022,9,"Malaysia rules out capital controls, currency peg as ringgit trades near 24-yr low"
12936,2022,9,SNB's Jordan can't rule out recession - Blick paper
12937,2022,9,"Yen buoyant after intervention, dollar powers ahead"
12938,2022,9,"Marketmind: After manic week, TGIF"
12939,2022,9,"RBI to raise rates again, slim majority of economists expect 50 bps hike - Reuters poll"
12940,2022,9,Poorer nations face rising debt servicing costs in 2024 - report
12941,2022,9,The Fed's latest rate hike: five ways Americans may feel the pain
12942,2022,9,"IMF's board seen backing 'food shock window,' aiding Ukraine and others"
12943,2022,9,Japan ready to act again on forex if necessary - PM Kishida
12944,2022,9,Factbox-Britain sets out tax cuts and other measures to boost growth
12945,2022,9,Carrefour management increases offer in wage talks with unions
12946,2022,9,Fraudsters likely stole $45.6 billion from U.S. unemployment insurance program in COVID
12947,2022,9,Chile to issue $12 billion in debt in 2023
12948,2022,9,"Peaks, valleys and milestones"
12949,2022,9,"Bermuda hunkers down as Hurricane Fiona looms, powerless Puerto Rico swelters"
12950,2022,9,Procedural vote on U.S. gov't funding bill expected Tuesday -aide
12951,2022,9,Bread sales can't cover energy bill at family-run Dutch bakery
12952,2022,9,BoE's Haskel sees tension with government fiscal expansion
12953,2022,9,Exclusive-China sends regulators to Hong Kong to assist U.S. audit inspection -sources
12954,2022,9,EU Rushes to Agree on an Oil Price Cap After Putin’s Threats
12955,2022,9,"Brazil government projects 2022 primary surplus of $2.6 billion, first in nine years"
12956,2022,9,"Japan intervenes to stop yen slide, after BOJ holds rates super low"
12957,2022,9,"Republicans warn bank CEOs to steer clear of social, cultural issues"
12958,2022,9,Egypt central bank keeps interest rates unchanged
12959,2022,9,Central banks raise rates again as Fed drives global inflation fight
12960,2022,9,"Euro zone inflation broadening and will continue to rise, ECB's Schnabel says"
12961,2022,9,"US House could take up stop-gap spending bill on Tuesday, Pelosi says"
12962,2022,9,German minister call for more funds for companies as debt debate intensifies
12963,2022,9,"Lights off, heat down: central Europe governments save power to set example"
12964,2022,9,"Bank of England raises rates to 2.25%, despite likely recession"
12965,2022,9,Another big hike raises South African interest rates near pre-COVID levels
12966,2022,9,U.S. Treasury acknowledges Bank of Japan forex intervention
12967,2022,9,Central banks unleash 350 basis points more of rate hikes in inflation fight
12968,2022,9,Bank of Canada says not involved in FX intervention to shore up yen
12969,2022,9,Russian finance ministry seeks to hike oil and gas taxes
12970,2022,9,Germany must utilize fiscal policy to support economy - Habeck
12971,2022,9,U.S. probing alleged fraud in Mississippi as ex-official pleads guilty
12972,2022,9,U.S. leading indicator falls for sixth consecutive month in August
12973,2022,9,Bank of England to sell 8.7 billion stg of government bonds in Q4
12974,2022,9,Euro zone consumer confidence falls to -28.8 in September
12975,2022,9,Central Bank Rate Hikes Are Far From Over
12976,2022,9,South African central bank governor's comments on rate decision
12977,2022,9,Big U.S. banks' prime rate soars to highest since 2008 financial crisis
12978,2022,9,Hungary central bank could end rate rise cycle after September -deputy governor Virag
12979,2022,9,Explainer-Why the weak yen isn't a big boost for Japan Inc anymore
12980,2022,9,"Turkish cenbank stuns markets again with 100 basis-point rate cut, lira hits new low"
12981,2022,9,China Southern Airlines places order for 40 Airbus jets
12982,2022,9,"Norway lifts rates to 2.25%, expects smaller hikes ahead"
12983,2022,9,Europe's vegetable farmers warn of shortages as energy crisis bites
12984,2022,9,UBS to eliminate account balance fees from Oct 1 after SNB hike
12985,2022,9,Factbox-Government measures to ease inflation pain
12986,2022,9,Bank of England hikes rates by 50 bps as economy slows
12987,2022,9,Vietnam central bank to raise policy rates by 100 bps
12988,2022,9,Bank of England Raises Key Rate by 0.5 Percent to 2.25%
12989,2022,9,Swiss National Bank exits negative rates era with 0.75% hike
12990,2022,9,"Marketmind: BoJ intervention and rate hikes, say no more"
12991,2022,9,Spain plans temporary tax on big fortunes for two years from 2023
12992,2022,9,"Taiwan central bank cuts growth outlook, citing China tension uncertainties"
12993,2022,9,"BoJ Intervention, More Rate Hikes, Russia Protests - What's Moving Markets"
12994,2022,9,Indonesia central bank raises rates by 50 bps to head off inflation risks
12995,2022,9,Inflation threatens stability in Germany - finance minister
12996,2022,9,Fed delivers another big rate hike; Powell vows to 'keep at it'
12997,2022,9,Analysis-Europe says goodbye to negative rates - or just 'au revoir'?
12998,2022,9,"Hong Kong central bank raises rate, HSBC and Standard Chartered follow"
12999,2022,9,"Rising rates, price slump deal double blow to Hong Kong homeowners"
13000,2022,9,"New York still top, Moscow sinks in finance centre ranking"
13001,2022,9,"Philippine cbank hikes rates again, raises inflation forecast"
13002,2022,9,SNB to use SNB bills and repo transactions to absorb liquidity - Maechler
13003,2022,9,Old woes and new: business turmoil awaits Italy's election winner
13004,2022,9,Norges Bank Raises Interest Rates to 2.25% to Quell Inflation
13005,2022,9,China says U.S. EV subsidy rules suspected of violating WTO rules
13006,2022,9,Swiss National Bank Raises Interest Rates to 0.5% to Cool Red-hot Inflation
13007,2022,9,"Goldman, Barclays, SG raise Fed rate projections"
13008,2022,9,Germany raids Russian oligarch's properties in money-laundering probe
13009,2022,9,"ECB must keep raising rates despite downturn, Schnabel says"
13010,2022,9,China's largest policy bank to boost infrastructure loans to local govts
13011,2022,9,HSBC to raise best lending rate to 5.125% after HK rate hike
13012,2022,9,IDB board could vote this week to recommend removal of chief Claver-Carone - source
13013,2022,9,Czech central bank vice-gov unlikely to vote for rate cut -newspaper
13014,2022,9,S.Korea's Yoon asks Biden to resolve concerns over EV subsidy rules
13015,2022,9,"Bank of Japan keeps ultra-low rates, dovish policy guidance"
13016,2022,9,Hong Kong finance chief says no sharp risk to property prices
13017,2022,9,New Zealand introduces legislation to guarantee deposits
13018,2022,9,A quadrillion reasons the Bank of Japan should fret about Fed
13019,2022,9,Yoon asks Biden to resolve South Korea's concerns over Inflation Reduction Act -Yonhap
13020,2022,9,Honduras former first lady gets 14 years in prison on fraud charges
13021,2022,9,Brazil central bank holds interest rates after 12 straight increases
13022,2022,9,Bank of England set for second hefty rate rise in a row
13023,2022,9,Brazil's Lula expects to reach trade agreement with EU in six months if elected
13024,2022,9,Keep your hiking boots on
13025,2022,9,Gulf central banks raise rates after Fed's third big hike in a row
13026,2022,9,"‘Buckle Up’ as Inflation Fight Threatens Growth, IMF Chief Warns"
13027,2022,9,Fed's Powell: U.S. housing market headed for 'correction'
13028,2022,9,UK tax cuts risk 'unsustainable' debt rise - think tank
13029,2022,9,Saudi Central Bank raises key interest rates by 75 bps
13030,2022,9,FOMC Pulls Off ‘Slightly Hawkish Surprise’: Wall Street Reacts
13031,2022,9,UAE central bank raises base rate by 75 bps to 3.15% –statement
13032,2022,9,The Fed's latest rate hike: five ways Americans may feel the pain
13033,2022,9,Qatar central bank raises interest rates by 75 bps –statement
13034,2022,9,Kuwait central bank raises discount rate by 25 bps to 3% – statement
13035,2022,9,Treasury Curve Flattens as Fed Boosts Expectations for Hikes
13036,2022,9,Collectors clamor for rare Queen Elizabeth coins and notes
13037,2022,9,Fed forecasts show fraying faith in soft landing
13038,2022,9,WATCH LIVE: Fed Chair Jerome Powell Holds Press Conference
13039,2022,9,Fed Delivers Third Straight 0.75% Hike as Race to Restrictive Territory Heats Up
13040,2022,9,Trump slams NY attorney general after fraud lawsuit filed
13041,2022,9,"Russian rouble, stocks off lows after mobilisation triggers slump"
13042,2022,9,Lebanon banks remains shut after spree of holdups
13043,2022,9,"Renters occupy rising share of newer homes in Canada, census shows"
13044,2022,9,Two-year yields highest since 2007 before Fed decision
13045,2022,9,Once-bitten markets are ignoring Putin's warnings again at their own peril
13046,2022,9,Barbados issues world's first pandemic-protected bond
13047,2022,9,Zero-COVID policy has cost Hong Kong its aviation hub status - IATA
13048,2022,9,"African banks face 'very difficult' 12-18 months, Fitch official says"
13049,2022,9,Europe burns cash to help businesses in deepening energy crisis
13050,2022,9,Mexican president to meet with food companies for measures to tame inflation
13051,2022,9,"Pound, Gilts Weaken as Truss Energy Package Fuels Debt Fears"
13052,2022,9,Putin mobilises more troops for Ukraine
13053,2022,9,"UK short-dated gilt yields highest since 2008 ahead of BoE, Fed"
13054,2022,9,India's RBI announces 500 billion rupee overnight repo
13055,2022,9,"Euro Zone Faces Deeper Recession on Gas Cuts, Deutsche Bank Says"
13056,2022,9,"Fed Decision, Putin Mobilizes, Home Sales - What's Moving Markets"
13057,2022,9,U.S. Treasury official criticizes China's 'unconventional' debt practices
13058,2022,9,Youth vote more important than ever in Italy's election
13059,2022,9,"In small Chinese cities, unsold housing stock hits highest since 2019"
13060,2022,9,Russia sees GDP growing by 2.6% in 2024-25 -economy minister
13061,2022,9,Julius Baer enters onshore China market with GROW partnership
13062,2022,9,Malaysia says 2023 economic growth to be lower than 2022
13063,2022,9,Recession alone won't subdue euro zone inflation - ECB's de Guindos
13064,2022,9,Column-Dazed and confused enough to buy bonds: Mike Dolan
13065,2022,9,French Finance Minister: hopes worst will be over in terms of inflation by spring 2023
13066,2022,9,BOJ's dovish deputy Amamiya top candidate as next head - Reuters poll
13067,2022,9,Exclusive-India govt 'in no hurry' on medium-term inflation target - sources
13068,2022,9,Australia's RBA looking for opportunities to slow rate hikes
13069,2022,9,Australia's central bank has equity wiped out by billions in bond losses
13070,2022,9,"Rate hikes, Ukraine war, China woes dim Asia growth outlook - ADB"
13071,2022,9,Brazil's govt eyes new fiscal rule to increase spending from 2023
13072,2022,9,Brazil's economy minister Guedes says salaries can be increased
13073,2022,9,"Bank of Canada says inflation still too high, but moving in right direction"
13074,2022,9,Here comes the main course
13075,2022,9,U.S. two-year yield at almost 15-year high before Fed meeting
13076,2022,9,"Citigroup’s Fraser, JPMorgan’s Dimon Warn of Economic Risks as They Head to Capitol Hill"
13077,2022,9,Denmark becomes first to offer 'loss and damage' climate funding
13078,2022,9,Biden admin to fund community education on nuclear waste
13079,2022,9,U.S. expects more banks will cut off Russian payment system Mir - senior official
13080,2022,9,"ECB's Panetta defying calls to be Italian finance minister, sources say"
13081,2022,9,US Urges China to Step Up to Tackle Rising World Debt-Overhang Risk
13082,2022,9,ECB's Lagarde raises prospect of rate hikes beyond neutral level
13083,2022,9,Emerging-Market Capital Outflow Risk Rises With US Dollar
13084,2022,9,"Russia unable to veto work underway in multilateral bodies like G20, IMF - Treasury"
13085,2022,9,Weekly Comic: The Great Central Bank Test of Strength
13086,2022,9,Exclusive-Ukraine calls for bespoke IMF and World Bank programmes
13087,2022,9,Citi: Outlook for U.K. Economy Deteriorating
13088,2022,9,Russia's PM sees budget deficit at 2% of GDP in 2023
13089,2022,9,"Russia Plans Annexation of Ukrainian Regions, Hints at Move to War Footing"
13090,2022,9,Sovereign bond yields not yet reached a summit - Reuters poll
13091,2022,9,U.S. trade deal not immediate priority for Britain - PM's spokeswoman
13092,2022,9,Fed Set to Reveal ‘Pain’ Coming in Next Stage of Inflation Fight
13093,2022,9,U.S. picks team to oversee $52.7 billion in semiconductor funding
13094,2022,9,Sweden lifts interest rates by full percentage point with more to come
13095,2022,9,Japan PM Kishida faces pressure to ramp up spending as approval slides
13096,2022,9,Exclusive-Google faces pressure in India to help curb illegal lending apps -sources
13097,2022,9,"Bond Yields and Rate Hikes, Ford Warning, Housing Starts - What's Moving Markets"
13098,2022,9,Ecuador reaches deal with China to restructure debt
13099,2022,9,COVID-hit Shanghai unveils $257 billion in projects in infrastructure push
13100,2022,9,Marketmind: Plus fours
13101,2022,9,"No catastrophe, but sanctions on Moscow are working, says Russian economy veteran"
13102,2022,9,Brazil startups expected to reduce cash burn as available capital shrinks - survey
13103,2022,9,Japan's average land prices rise first since pre-pandemic - govt
13104,2022,9,"Sweden's Riksbank Raises Key Rate by 1%, More Than Expected"
13105,2022,9,"Switzerland cuts growth forecasts given energy risks, inflation"
13106,2022,9,Australia's central bank says hikes could slow at some point
13107,2022,9,"BOJ seen sticking to ultra-low rates, defy global rate hike rush"
13108,2022,9,China leaves lending benchmarks unchanged amid global rates squeeze
13109,2022,9,Philippines central bank to go for another 50 bps rate hike on Thursday
13110,2022,9,"Indonesia to raise rates by another 25 bps in Sept, some call for 50 bps: Reuters poll"
13111,2022,9,Japan govt will spend $24 billion in budget reserves to cope with price hikes
13112,2022,9,Low UK corporation tax has failed to boost investment - report
13113,2022,9,Brazilian ex-bank leader Meirelles says no talk of joining Lula but door open
13114,2022,9,"BNY Mellon, Warburg Group, Deutsche Bank to pay $60 million in 'cum-ex' case"
13115,2022,9,Hungary government submits first anti-graft bill to avoid losing EU funds
13116,2022,9,10-year yields highest since 2011 before expected Fed rate hike
13117,2022,9,Mexican inflation seen at 8.71% in first half of September - Reuters poll
13118,2022,9,IMF's Georgieva: 'excellent' meeting with Argentina's president
13119,2022,9,POLL-Egypt's central bank to raise interest rates by 100 bps: Reuters Poll
13120,2022,9,Europe races to prepare for energy crunch this winter
13121,2022,9,ECB Releases Scoring System to Cut Down on Buying Bonds From Polluting Firms
13122,2022,9,"IMF staff back $4 billion tranche for Argentina, praise 'decisive' steps"
13123,2022,9,Factbox-Government measures to ease inflation pain
13124,2022,9,"BIS backs ""forceful"" rate hikes despite rising recession risk"
13125,2022,9,Hot core: Canada may need a recession to cool down inflation
13126,2022,9,Norway to hike rates by 50 basis points this week - Reuters poll
13127,2022,9,"China to accelerate projects, boost consumption to spur recovery"
13128,2022,9,"Further interest rate hikes will depend on data, ECB's de Guindos says"
13129,2022,9,De Guindos: Number of ECB Rate Hikes Will Depend on Data
13130,2022,9,Chinese buyers snap up luxury homes as 'hard currency' in soft property market
13131,2022,9,"Biden on Taiwan, NAHB Survey, Crypto Slump - What's Moving Markets"
13132,2022,9,Goldman Lowers U.S. GDP Forecast and Raises Unemployment Rate Estimate to Reflect Lower Growth Path
13133,2022,9,Fed dataflow: Summer data trove gave little clarity
13134,2022,9,Some investors fear Fed will tighten rates too far as inflation bites
13135,2022,9,Bundesbank Says There Are Mounting Signs of Recession in Germany
13136,2022,9,Fed prepares to update racing odds as inflation bucks the reins
13137,2022,9,"Finland cuts 2023 GDP growth forecast, eyes recession risk"
13138,2022,9,China set to keep lending benchmarks unchanged amid yuan pressure
13139,2022,9,Analysis-China's mortgage boycott quietly regroups as construction idles
13140,2022,9,Pakistan will 'absolutely not' default on debts despite floods: Finance Minister
13141,2022,9,"China central bank cuts 14-day reverse repo rate, steps up cash injections"
13142,2022,9,'Temporary' disappears as BOJ contemplates accelerating inflation
13143,2022,9,"Dealmakers, investors descend on Singapore for high-profile conferences"
13144,2022,9,Australian home buyers could benefit from higher rates: RBA
13145,2022,9,Frugal is the new cool for young Chinese as economy falters
13146,2022,9,"Sri Lanka to present debt restructuring, IMF bailout plans to creditors"
13147,2022,9,U.S. bank regulators consider new rules for regional banks in times of crisis -WSJ
13148,2022,9,"In a first, EU moves to cut money for Hungary over damaging democracy"
13149,2022,9,"Tunisia expects deal on IMF loan in weeks, cbank governor says"
13150,2022,9,Top 5 Things to Watch in Markets in the Week Ahead
13151,2022,9,"ECB to inflict pain as it hikes rates into next year, Lane says"
13152,2022,9,Hungary extends energy and food price caps amid soaring inflation
13153,2022,9,"Ukraine receives $1.5 billion in new financial aid, says PM"
13154,2022,9,Bank of Canada says it must communicate clearly on inflation - newspaper
13155,2022,9,Thailand GDP to grow 3%-3.5% this year as tourism rebounds - Finance Minister
13156,2022,9,"India economic growth to be sustained by consumer spending rebound, says govt review"
13157,2022,9,Bank holdups snowball in Lebanon as depositors demand their own money
13158,2022,9,S&P says it could downgrade El Salvador in 6-18 months
13159,2022,9,"U.S., Paraguay discuss ways to deepen trade ties"
13160,2022,9,Russia vows to continue Mir bankcard expansion after new U.S. sanctions
13161,2022,9,Peru central bank lowers growth forecasts despite government stimulus
13162,2022,9,"China plans sanctions on CEOs of Boeing Defense, Raytheon over Taiwan sales"
13163,2022,9,"History Shows No Example of Hiking US Rates Too Fast, Summers Says"
13164,2022,9,Nearly two-thirds of Argentines see economy getting even worse: poll
13165,2022,9,"Italy's Draghi presents new aid package, says won't be back as PM"
13166,2022,9,"India's RBI says front-loaded rate hikes needed to tame inflation, shield growth"
13167,2022,9,Brazil central bank set to keep rates at cycle high of 13.75% next week - Reuters poll
13168,2022,9,"SNB to join 75 basis point hike club on Sept 22, inflation yet to peak - Reuters Poll"
13169,2022,9,"BlackRock, bondholders must cancel Zambia debt -economists, experts"
13170,2022,9,"Russian central bank trims key rate to 7.5%, says easing could be over soon"
13171,2022,9,Rampant Dollar Has Room to Run as Fed Gears Up for More Hikes
13172,2022,9,IMF plans in-person mission to start talks with Ukraine with support - spokesperson
13173,2022,9,Russian central bank governor speaks after cutting key rate to 7.5%
13174,2022,9,Biden Says Rail Deal With Unions Avoided ‘Real Economic Crisis’
13175,2022,9,Factbox-Government measures to ease inflation pain
13176,2022,9,Traders start pricing in chance of ECB rate cut late next year
13177,2022,9,UN draws deep from emergency funds amid record humanitarian aid gap
